## location: Lindau
## highway: A96
## id: 9250
date,pkw,lkw,mot,various,total
2017-04-22,29342,1877,388,7656,39263
2017-04-23,28046,694,351,4749,33840
2017-04-24,21652,5485,382,12627,40146
2017-04-25,19012,6065,346,13500,38923
2017-04-26,19468,5959,282,13422,39131
2017-04-27,22167,6063,285,13858,42373
2017-04-28,28530,5038,408,12778,46754
2017-04-29,27850,1327,551,6089,35817
2017-04-30,25796,486,565,4056,30903
2017-05-01,23884,671,331,4176,29062
2017-05-02,20876,5379,375,12396,39026
2017-05-03,18575,6038,304,13502,38419
2017-05-04,20518,5953,307,13522,40300
2017-05-05,26286,5149,484,12773,44692
2017-05-06,23913,1484,461,5815,31673
2017-05-07,22306,641,330,4027,27304
2017-05-08,20741,5578,367,12749,39435
2017-05-09,18104,5782,294,12810,36990
2017-05-10,18954,5841,355,12987,38137
2017-05-11,20770,5954,387,13444,40555
2017-05-12,25548,4500,465,11555,42068
2017-05-13,22633,1303,495,5323,29754
2017-05-14,23656,654,414,4101,28825
2017-05-15,20160,5238,396,12100,37894
2017-05-16,18342,5888,411,13024,37665
2017-05-17,18908,6058,455,13492,38913
2017-05-18,20783,5837,477,13277,40374
2017-05-19,26746,5156,463,12915,45280
2017-05-20,24229,1448,523,5833,32033
2017-05-21,25347,731,554,4543,31175
2017-05-22,19957,5364,453,12396,38170
2017-05-23,19052,6169,371,13799,39391
2017-05-24,30450,5994,569,15272,52285
2017-05-25,27862,936,892,5663,35353
2017-05-26,25095,4536,616,11371,41618
2017-05-27,24136,1314,598,5557,31605
2017-05-28,34328,872,1003,5863,42066
2017-05-29,22754,5501,483,13073,41811
2017-05-30,18406,5859,408,12946,37619
2017-05-31,19847,5997,410,13332,39586
2017-06-01,22813,5780,434,13459,42486
2017-06-02,32453,5224,711,14214,52602
2017-06-03,30529,1445,785,7229,39988
2017-06-04,21267,570,573,4142,26552
2017-06-05,27025,673,577,4723,32998
2017-06-06,22723,5614,476,13474,42287
2017-06-07,20310,6310,415,14100,41135
2017-06-08,21840,5950,434,13605,41829
2017-06-09,27020,5308,594,13611,46533
2017-06-10,28178,1477,716,6952,37323
2017-06-11,26626,744,669,4835,32874
2017-06-12,21412,5666,519,13077,40674
2017-06-13,19925,6366,427,14021,40739
2017-06-14,25960,6039,545,14754,47298
2017-06-15,24862,881,705,5439,31887
2017-06-16,28902,5258,648,13642,48450
2017-06-17,31127,1606,830,7662,41225
2017-06-18,35146,883,1079,6492,43600
2017-06-19,23774,5682,575,13419,43450
2017-06-20,20170,6180,468,13711,40529
2017-06-21,20916,6032,427,13661,41036
2017-06-22,22233,5901,539,13695,42368
2017-06-23,28755,5180,674,13065,47674
2017-06-24,26996,1497,695,6239,35427
2017-06-25,27814,744,743,4979,34280
2017-06-26,22393,5686,597,13172,41848
2017-06-27,20677,6079,428,13544,40728
2017-06-28,21657,5932,425,13660,41674
2017-06-29,23501,5712,528,13641,43382
2017-06-30,31032,5082,695,13256,50065
2017-07-01,29699,1268,593,6225,37785
2017-07-02,28386,815,719,5377,35297
2017-07-03,23842,5621,590,13285,43338
2017-07-04,21455,5943,494,13575,41467
2017-07-05,22670,6120,514,14131,43435
2017-07-06,25693,5898,563,14230,46384
2017-07-07,31915,5073,667,13691,51346
2017-07-08,31189,1317,708,6839,40053
2017-07-09,32109,804,945,5928,39786
2017-07-10,25685,5725,495,13905,45810
2017-07-11,22395,5905,473,13624,42397
2017-07-12,23016,6002,453,14142,43613
2017-07-13,26616,5928,546,14370,47460
2017-07-14,34839,5032,634,13615,54120
2017-07-15,35524,1315,735,7196,44770
2017-07-16,34136,762,937,6208,42043
2017-07-17,25987,5494,560,13527,45568
2017-07-18,22858,6027,484,13705,43074
2017-07-19,23941,6135,519,14334,44929
2017-07-20,28536,5866,467,14257,49126
2017-07-21,35458,5000,597,13654,54709
2017-07-22,36038,1294,657,6949,44938
2017-07-23,33496,759,696,5663,40614
2017-07-24,26457,5051,590,12566,44664
2017-07-25,23812,5498,469,12951,42730
2017-07-26,24265,5209,451,12487,42412
2017-07-27,28244,5247,468,13244,47203
2017-07-28,36466,4621,692,13415,55194
2017-07-29,36252,1240,782,7334,45608
2017-07-30,33787,769,852,6243,41651
2017-07-31,26844,4339,534,11465,43182
2017-08-01,28532,4017,544,10773,43866
2017-08-02,26659,5318,461,13111,45549
2017-08-03,27586,4864,478,12360,45288
2017-08-04,33787,4306,584,12641,51318
2017-08-05,36916,1242,653,7207,46018
2017-08-06,35964,795,650,6147,43556
2017-08-07,29228,4756,658,12221,46863
2017-08-08,25023,5147,488,12379,43037
2017-08-09,26070,5317,512,12807,44706
2017-08-10,27984,4876,546,12571,45977
2017-08-11,35691,4473,710,12734,53608
2017-08-12,37208,1306,575,7398,46487
2017-08-13,37095,806,807,6478,45186
2017-08-14,29176,4431,747,11778,46132
2017-08-15,26785,1102,637,5187,33711
2017-08-16,26174,6028,491,14204,46897
2017-08-17,26935,5299,595,13341,46170
2017-08-18,32383,4598,650,12887,50518
2017-08-19,34916,1231,631,7043,43821
2017-08-20,35043,797,757,6105,42702
2017-08-21,25118,5093,547,12578,43336
2017-08-22,22534,5449,523,12823,41329
2017-08-23,23165,5609,492,13050,42316
2017-08-24,24931,5397,509,13012,43849
2017-08-25,31744,4676,594,12727,49741
2017-08-26,33112,1229,724,6640,41705
2017-08-27,32598,798,657,5529,39582
2017-08-28,26130,5222,598,12749,44699
2017-08-29,22071,5763,465,13424,41723
2017-08-30,23515,5760,457,13583,43315
2017-08-31,25470,5753,422,13942,45587
2017-09-01,31099,4888,505,13026,49518
2017-09-02,30667,1458,635,6669,39429
2017-09-03,29885,781,467,5064,36197
2017-09-04,23345,5425,477,12864,42111
2017-09-05,21262,5749,407,12961,40379
2017-09-06,21625,5808,422,13213,41068
2017-09-07,24400,5761,558,13566,44285
2017-09-08,31793,4975,752,13160,50680
2017-09-09,29946,1492,648,6738,38824
2017-09-10,30675,853,551,5424,37503
2017-09-11,22246,5331,397,12737,40711
2017-09-12,19954,5820,339,12978,39091
2017-09-13,20344,5903,365,13115,39727
2017-09-14,22008,5736,383,13270,41397
2017-09-15,30250,5253,597,13261,49361
2017-09-16,27837,1563,462,6227,36089
2017-09-17,29805,828,405,4897,35935
2017-09-18,21950,5251,342,12211,39754
2017-09-19,18614,5750,290,12756,37410
2017-09-20,19889,5714,307,12902,38812
2017-09-21,22700,5763,417,13382,42262
2017-09-22,30378,5330,658,13480,49846
2017-09-23,29280,1644,733,6615,38272
2017-09-24,32155,968,522,5346,38991
2017-09-25,22202,5472,385,12595,40654
2017-09-26,19524,6024,359,13313,39220
2017-09-27,20547,5985,357,13351,40240
2017-09-28,23420,5827,364,13713,43324
2017-09-29,33256,4937,635,13573,52401
2017-09-30,32168,1770,569,7624,42131
2017-10-01,31103,868,415,5580,37966
2017-10-02,22248,5758,372,13628,42006
2017-10-03,23871,1579,458,6311,32219
2017-10-04,21092,6938,419,15468,43917
2017-10-05,22854,6158,374,14131,43517
2017-10-06,27980,5470,425,13782,47657
2017-10-07,26959,1738,457,6733,35887
2017-10-08,26173,694,319,4573,31759
2017-10-09,21973,5232,321,12534,40060
2017-10-10,19089,6150,283,13648,39170
2017-10-11,20070,6351,285,14238,40944
2017-10-12,22333,6209,361,14343,43246
2017-10-13,28965,5254,516,13378,48113
2017-10-14,27716,1722,593,6770,36801
2017-10-15,31671,685,606,5041,38003
2017-10-16,22656,5791,426,13443,42316
2017-10-17,20130,6288,393,14088,40899
2017-10-18,21839,6354,379,14322,42894
2017-10-19,23562,6349,412,14651,44974
2017-10-20,27340,5424,434,13380,46578
2017-10-21,24225,1625,401,6255,32506
2017-10-22,23304,653,307,3952,28216
2017-10-23,19005,5703,345,12561,37614
2017-10-24,17373,6400,314,13794,37881
2017-10-25,19710,6891,347,15110,42058
2017-10-26,26677,1538,553,6022,34790
2017-10-27,27737,6438,415,15478,50068
2017-10-28,26979,1906,398,7351,36634
2017-10-29,24307,577,258,4129,29271
2017-10-30,20566,6142,352,13663,40723
2017-10-31,23523,1475,390,5791,31179
2017-11-01,21871,975,392,4879,28117
2017-11-02,21311,6693,356,14997,43357
2017-11-03,26301,5693,382,13699,46075
2017-11-04,26651,1771,470,6652,35544
2017-11-05,24454,487,309,3826,29076
2017-11-06,19160,5640,332,12769,37901
2017-11-07,17137,6221,309,13492,37159
2017-11-08,17873,6342,297,13816,38328
2017-11-09,19275,6235,307,13832,39649
2017-11-10,24314,5420,369,12868,42971
2017-11-11,20207,1644,379,5578,27808
2017-11-12,19752,475,204,3091,23522
2017-11-13,18626,5608,291,12778,37303
2017-11-14,17261,6335,283,13616,37495
2017-11-15,18310,6421,256,13992,38979
2017-11-16,19634,6274,240,13842,39990
2017-11-17,24762,5445,355,12947,43509
2017-11-18,21548,1501,328,5362,28739
2017-11-19,19440,485,201,3117,23243
2017-11-20,18536,5683,328,12705,37252
2017-11-21,16960,6291,285,13472,37008
2017-11-22,18091,6322,288,13759,38460
2017-11-23,20208,6199,335,13805,40547
2017-11-24,25671,5332,403,12983,44389
2017-11-25,20481,1536,285,5375,27677
2017-11-26,21529,515,174,3591,25809
2017-11-27,19707,5704,306,13045,38762
2017-11-28,17504,6301,245,13722,37772
2017-11-29,17904,6401,299,14094,38698
2017-11-30,20054,6183,258,13883,40378
2017-12-01,26633,5364,318,13161,45476
2017-12-02,23768,1739,332,6210,32049
2017-12-03,24894,655,228,4367,30144
2017-12-04,19358,5530,246,12577,37711
2017-12-05,18364,6398,242,14184,39188
2017-12-06,19639,6638,273,14899,41449
2017-12-07,24274,6426,339,15185,46224
2017-12-08,29035,1496,392,6431,37354
2017-12-09,21965,1905,300,6315,30485
2017-12-10,25842,757,213,4448,31260
2017-12-11,20846,5824,302,13285,40257
2017-12-12,18272,6344,253,13895,38764
2017-12-13,20372,6431,297,14592,41692
2017-12-14,20911,6440,302,14589,42242
2017-12-15,27386,5417,386,13634,46823
2017-12-16,23749,1759,362,6354,32224
2017-12-17,23874,693,229,4360,29156
2017-12-18,19809,5399,327,12745,38280
2017-12-19,19576,5966,291,13619,39452
2017-12-20,22761,5698,322,13498,42279
2017-12-21,26489,4703,362,12070,43624
2017-12-22,34071,3177,487,10413,48148
2017-12-23,34754,903,426,6196,42279
2017-12-24,14260,254,168,2167,16849
2017-12-25,17605,232,251,2937,21025
2017-12-26,26753,394,314,4386,31847
2017-12-27,27500,1980,374,7470,37324
2017-12-28,24703,2217,432,7435,34787
2017-12-29,35671,1855,447,8183,46156
2017-12-30,40662,903,305,7108,48978
2017-12-31,17610,254,205,2671,20740
